id,block,pool,kind,zeroForOne,amount_in,amount_out
4044,11157319,control,noise,0,3784162018717023177616,2167859035741751495
4045,11157320,poincare,arb,1,24920265573547865,43571172542960434360
4046,11157320,control,arb,1,32153345399707454,56217973020541844384
4047,11157320,poincare,noise,0,2982181672308224255327,1703453573523468675
4048,11157320,control,noise,0,2982181672308224255327,1703446053990023977
4049,11157321,poincare,arb,1,4098544541887857933,7162087447514819999242
4050,11157321,control,arb,1,4090439307622115521,7147955339372547065937
4051,11157321,poincare,noise,1,231247608461579692,402764630504356531296
4052,11157321,control,noise,1,231247608461579692,402764389630247665165
4053,11157322,poincare,arb,1,23491635824756830474,40188513703978659988272
4054,11157322,control,arb,1,23411429625824461641,40051276321349721910557
4055,11157322,poincare,noise,0,3416494787333508101420,2029739064991360358
4056,11157322,control,noise,0,3416494787333508101420,2029728597775868926
4057,11157323,poincare,arb,0,12171664078376909755794,7181300066142959353
4058,11157323,control,arb,0,12118961084894177002137,7150168347839337239
4059,11157323,poincare,noise,0,2686855150206281683470,1574837093099419871
4060,11157323,control,noise,0,2686855150206281683470,1574830748140169824
4061,11157324,poincare,arb,0,923680596279029424504,540530036916947102
4062,11157324,control,arb,0,911473507324171197765,533384403183442225
4063,11157324,poincare,noise,1,2706850380217578316,4618027039646717132514
4064,11157324,control,noise,1,2706850380217578316,4617995074010293904534
4065,11157325,poincare,arb,1,2449815014842766180,4163295241639549268171
4066,11157325,control,arb,1,2432380518245074938,4133637878667804364361
4067,11157325,poincare,noise,0,3989490898368941787692,2347723682560060976
4068,11157325,control,noise,0,3989490898368941787692,2347709613802606108
4069,11157326,poincare,arb,1,3049520106859481204,5179319899320031454347
4070,11157326,control,arb,1,3047133290127445577,5175297131100711418574
4071,11157326,poincare,noise,0,2783054652778747146486,1640368925303279354
4072,11157326,control,noise,0,2783054652778747146486,1640362060685357221
4073,11157327,poincare,arb,1,3133908789954137262,5311033570373408309562
4074,11157327,control,arb,1,3128852321824279893,5302486566357972568648
4075,11157327,poincare,noise,1,2119297091015916262,3577421724631196915662
4076,11157327,control,noise,1,2119297091015916262,3577402435332876702584
4077,11157328,poincare,arb,0,14169317337322850813796,8354715867178408192
4078,11157328,control,arb,0,14133487237379444631585,8333634144958788998
4079,11157328,poincare,noise,1,1580383446459985972,2693964073486932621140
4080,11157328,control,noise,1,1580383446459985972,2693953186156814357414
4081,11157329,poincare,arb,1,965718814616262393,1643033065519602688163
4082,11157329,control,arb,1,957110536241126833,1628380724567227115701
4083,11157329,poincare,noise,1,1243991489171389674,2112954883508226433591
4084,11157329,control,noise,1,1243991489171389674,2112948173047598245856
4085,11157330,poincare,arb,0,8661665522520032587725,5084758456010001747
4086,11157330,control,arb,0,8639517861540395653723,5071772963742068956
4087,11157330,poincare,noise,0,4030693874307917496990,2352941108150180756
4088,11157330,control,noise,0,4030693874307917496990,2352926919842323694
4089,11157331,poincare,arb,1,3538925141733135416,6056911203661389009879
4090,11157331,control,arb,1,3534901184899629001,6050060637175412322125
4091,11157331,poincare,noise,0,1996744084572875801743,1168747993497858402
4092,11157331,control,noise,0,1996744084572875801743,1168744495958286489
4093,11157332,poincare,arb,0,9691952252146511829321,5643790670831243338
4094,11157332,control,arb,0,9652433198474890870431,5620761224973196207
4095,11157332,poincare,noise,0,2359947781887883509504,1366960081253931144
4096,11157332,control,noise,0,2359947781887883509504,1366955272072551785
4097,11157333,poincare,arb,1,885725325740989148,1529692762946203818537
4098,11157333,control,arb,1,887347553620365789,1532499824718491914774
4099,11157333,poincare,noise,1,1934420467863619716,3333702692164363115407
4100,11157333,control,noise,1,1934420467863619716,3333686113174437114661
4101,11157334,poincare,arb,0,12059401096774689043106,6970862881395241192
4102,11157334,control,arb,0,12029883251463821465610,6953834854289333271
4103,11157334,poincare,noise,0,2956314098445350271932,1697653183420842034
4104,11157334,control,noise,0,2956314098445350271932,1697645734748680319
4105,11157335,poincare,arb,1,6020852743516688516,10450367093215152585001
4106,11157335,control,arb,1,6006228715670351146,10425029974858512921101
4107,11157335,poincare,noise,0,2747899793033123117937,1588522215555025669
4108,11157335,control,noise,0,2747899793033123117937,1588515715162709643
4109,11157336,poincare,arb,0,4772404812664790670328,2749771590639469177
4110,11157336,control,arb,0,4746978938574290807237,2735110478765079696
4111,11157336,poincare,noise,1,3004634985454280850,5213726329901806594327
4112,11157336,control,noise,1,3004634985454280850,5213685934550794327518
4113,11157337,poincare,arb,0,3309701441111784561978,1908950593785032755
4114,11157337,control,arb,0,3316098484086192403450,1912655062532801362
4115,11157337,poincare,noise,0,3290616663663585007022,1892458810169452191
4116,11157337,control,noise,0,3290616663663585007022,1892449561565467445
4117,11157338,poincare,arb,1,4031256977124516856,6998175604207986276987
4118,11157338,control,arb,1,4024016530351140323,6985640483392006963464
4119,11157338,poincare,noise,0,3454750936897245751886,1993180458644328644
4120,11157338,control,noise,0,3454750936897245751886,1993170216050766878
4121,11157339,poincare,arb,1,4631707039446047897,8012004903147130097116
4122,11157339,control,arb,1,4622776035241703517,7996596994608889805516
4123,11157339,poincare,noise,1,187220711509429262,322674009210631348971
4124,11157339,control,noise,1,187220711509429262,322673853791336744958
4125,11157340,poincare,arb,0,3840202707197874225741,2224704799705190693
4126,11157340,control,arb,0,3828309916243979021764,2217816140720737940
4127,11157340,poincare,noise,1,1060166366573148726,1831637356475325663212
4128,11157340,control,noise,1,1060166366573148726,1831632356322162258774
4129,11157341,poincare,arb,0,4107885942885793787601,2375301894719278822
4130,11157341,control,arb,0,4100185029735582336353,2370855469726699240
4131,11157341,poincare,noise,1,1960659879740329476,3391864770011713411312
4132,11157341,control,noise,1,1960659879740329476,3391847640448780046426
4133,11157342,poincare,arb,1,8505086183540832489,14597297971870805990690
4134,11157342,control,arb,1,8469701879896201561,14536494401894246615096
4135,11157342,poincare,noise,1,1718666912178084142,2927030428184047166281
4136,11157342,control,noise,1,1718666912178084142,2927017570389080540147
4137,11157343,poincare,arb,0,18343733391879718976600,10697943706609060514
4138,11157343,control,arb,0,18291597226719174613742,10667585101051252587
4139,11157343,poincare,noise,1,1489810595070514042,2572420398939942008108
4140,11157343,control,noise,1,1489810595070514042,2572410535140038782698
4141,11157344,poincare,arb,0,13218400566929396682575,7619759090119265020
4142,11157344,control,arb,0,13182397034586311092033,7599033959052330755
4143,11157344,poincare,noise,1,1003779780664749912,1750094573239084163107
4144,11157344,control,noise,1,1003779780664749912,1750090029042024470621
4145,11157345,poincare,arb,0,15794300220541940055543,9003636778517526470
4146,11157345,control,arb,0,15746812732074397512808,8976589555375089369
4147,11157345,poincare,noise,0,5141598518459595267627,2904385939517443727
4148,11157345,control,noise,0,5141598518459595267627,2904363968226757484
4149,11157346,poincare,arb,1,11486689364593012010,20201628493564663699230
4150,11157346,control,arb,1,11457650940148672405,20150711084493752893722
4151,11157346,poincare,noise,0,4576124158288361775132,2619747716893328227
4152,11157346,control,noise,0,4576124158288361775132,2619729958083005463
4153,11157347,poincare,arb,1,6483470593930474982,11291921591402231363616
4154,11157347,control,arb,1,6470389729761667413,11269215726559698341738
4155,11157347,poincare,noise,0,2378160196029651084342,1370801313262303047
4156,11157347,control,noise,0,2378160196029651084342,1370796465209524603
4157,11157348,poincare,arb,1,3744399194123832419,6484335435905228269199
4158,11157348,control,arb,1,3736369298679418201,6470452607999095139134
4159,11157348,poincare,noise,1,1593471225314945006,2748313408955709948560
4160,11157348,control,noise,1,1593471225314945006,2748302144239616079225
4161,11157349,poincare,arb,0,3749218155003017654312,2172839383605987315
4162,11157349,control,arb,0,3745822868045284700441,2170880561109144350
4163,11157349,poincare,noise,1,3025394231152736280,5216922803630094679982
4164,11157349,control,noise,1,3025394231152736280,5216882231864766676881
4165,11157350,poincare,arb,1,15187557462640121592,25831772980405774147505
4166,11157350,control,arb,1,15125980140860911856,25726839050329648243498
4167,11157350,poincare,noise,0,2355679044322537495195,1399470368658202193
4168,11157350,control,noise,0,2355679044322537495195,1399465391432234134
4169,11157351,poincare,arb,1,10267332538957338109,17168586034968182039531
4170,11157351,control,arb,1,10237345644932002867,17118504139645341118454
4171,11157351,poincare,noise,0,2426322322718582744694,1460596764585629833
4172,11157351,control,noise,0,2426322322718582744694,1460591378849830625
4173,11157352,poincare,arb,1,1954849228431108508,3246173426735486979231
4174,11157352,control,arb,1,1953172793240060774,3243401540218031669676
4175,11157352,poincare,noise,1,1363120065956263214,2257981516559021082683
4176,11157352,control,noise,1,1363120065956263214,2257973756963073331723
4177,11157353,poincare,arb,0,4031706093967333775416,2431964004138150755
4178,11157353,control,arb,0,4025701436620430693986,2428350281979341388
4179,11157353,poincare,noise,0,1870335468072498205507,1125221972251616033
4180,11157353,control,noise,0,1870335468072498205507,1125218774484043857
4181,11157354,poincare,arb,0,1297359291822668816040,779404130473512990
4182,11157354,control,arb,0,1286649432003798334034,772967857233397919
4183,11157354,poincare,noise,1,778969672125209386,1296636532732621951792
4184,11157354,control,noise,1,778969672125209386,1296633979597627623155
4185,11157355,poincare,arb,0,988118090697446994491,593705576995984603
4186,11157355,control,arb,0,989158627101118440669,594331948107691575
4187,11157355,poincare,noise,1,2005329882550210036,3334010671878727419122
4188,11157355,control,noise,1,2005329882550210036,3333993789646096831783
4189,11157356,poincare,arb,0,7515505447130586644486,4511955120093763184
4190,11157356,control,arb,0,7501351084404801211082,4503480312087507298
4191,11157356,poincare,noise,1,1523834921993194906,2543890193854556599651
4192,11157356,control,noise,1,1523834921993194906,2543880383586072868097
4193,11157357,poincare,arb,0,6697538912389411896848,4004510660693833208
4194,11157357,control,arb,0,6683485768124374936075,3996123586991556395
4195,11157357,poincare,noise,1,2346198920784911750,3928875038059048054034
4196,11157357,control,noise,1,2346198920784911750,3928851681205206710119
4197,11157358,poincare,arb,1,22590608814018198504,37136650907606287706074
4198,11157358,control,arb,1,22506298381538679866,36997833227175078400663
4199,11157358,poincare,noise,0,4806060892605527066332,2966429283057104451
4200,11157358,control,noise,0,4806060892605527066332,2966407355925922081
4201,11157359,poincare,arb,1,17477954556346432697,28018262685378945082789
4202,11157359,control,arb,1,17428869694426650845,27939783082345424056773
4203,11157359,poincare,noise,0,2801961335076374713591,1768092998981372798
4204,11157359,control,noise,0,2801961335076374713591,1768085291354733133
4205,11157360,poincare,arb,0,22771049577394492189001,14202203975445032820
4206,11157360,control,arb,0,22684588165301847215100,14148216694656974771
4207,11157360,poincare,noise,1,3004360650119712936,4814635201014338180826
4208,11157360,control,noise,1,3004360650119712936,4856569402908011156455
4209,11157361,poincare,arb,0,3026149081524383938434,1873536747145745854
4210,11157361,control,arb,0,3053186892253200744597,1890308462429641136
4211,11157361,poincare,noise,1,2223048024749054704,3589761500274762486444
4212,11157361,control,noise,1,2223048024749054704,3589741586693423673159
4213,11157362,poincare,arb,0,29253412595050927496988,17907143120660236483
4214,11157362,control,arb,0,29166380674106572851470,17853966563944756128
4215,11157362,poincare,noise,0,1652018583961505595286,997241737582046014
4216,11157362,control,noise,0,1652018583961505595286,997239222921521077
4217,11157363,poincare,arb,1,10832821536272640658,17815283300318446445287
4218,11157363,control,arb,1,10799471718895808274,17760482130238780875267
4219,11157363,poincare,noise,0,151176950917140620653,92659532694841478
4220,11157363,control,noise,0,151176950917140620653,92659511142406732
4221,11157364,poincare,arb,1,27065436185677496954,43296409142096858496691
4222,11157364,control,arb,1,26973985597248861533,43150126243875018384037
